@RELATION user-movie

@ATTRIBUTE user NUMERIC
@ATTRIBUTE item NUMERIC
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE time NUMERIC
@ATTRIBUTE splitLabel STRING


@DATA
737,12,4,884314922,Train
225,606,5,879540649,Test
654,54,3,887864941,Test
524,1553,3,884635136,Validate
533,297,4,893160944,Validate
653,819,3,880149751,Train
234,1446,3,892335739,Train
758,172,4,881974880,Test
660,22,4,891199262,Test
533,134,4,879439379,Train
534,15,4,877807873,Train
548,1244,4,891043953,Test
542,418,4,886533562,Test
456,506,4,881374332,Test
655,190,3,887427338,Test
94,42,4,885870577,Test
731,95,3,886183978,Validate
666,13,4,880313542,Test
445,181,2,891199945,Validate
195,234,5,875771441,Validate
771,28,5,880659392,Validate
711,716,5,879995215,Test
687,340,4,884651894,Validate
450,869,4,882470064,Test
786,471,4,882842311,Validate
741,70,4,891456573,Validate
85,231,2,882995615,Validate
457,9,5,882393485,Test
458,23,4,886397931,Train
707,211,3,886287051,Test
541,1084,4,883864569,Test
774,294,1,888555792,Validate
591,357,5,891031228,Validate
699,933,3,878882226,Validate
788,754,4,880867477,Validate
472,1034,3,875979359,Test
538,234,3,877108077,Train
627,810,3,879531459,Validate
747,648,5,888734012,Validate
339,124,4,891032885,Validate
42,294,4,881105296,Validate
402,13,3,876266701,Test
416,1020,5,893212483,Validate
705,241,4,883428128,Test
779,257,4,875993201,Train
796,1074,1,893047691,Validate
462,100,4,886365387,Test
774,229,2,888557329,Test
644,261,4,889076502,Test
690,663,4,881177376,Train
311,54,4,884366439,Train
595,109,2,886921365,Train
59,277,4,888203234,Validate
543,720,2,877546306,Train
597,250,4,875340939,Test
543,656,4,875665787,Validate
10,582,4,877892276,Validate
767,98,5,891462560,Test
452,181,4,886151027,Test
727,204,3,883710395,Test
437,77,4,880143040,Test
407,228,4,875046799,Train
470,257,4,879178568,Validate
727,195,4,883710375,Test
452,124,5,885816768,Train
773,559,2,888540314,Test
632,275,3,879457582,Train
256,471,5,882150644,Validate
210,105,3,891036331,Train
648,559,2,884883578,Train
761,214,1,876190510,Validate
484,136,5,891194766,Test
721,70,3,877145403,Train
602,257,4,888638618,Train
416,873,5,893213645,Test
414,343,2,884999193,Test
291,200,4,874867740,Train
406,561,3,879792974,Validate
13,897,1,886952422,Validate
755,689,3,882570077,Train
648,519,4,884628482,Test
60,615,5,883326215,Validate
693,488,4,875484539,Train
756,1119,4,874828349,Train
655,345,3,887473803,Validate
533,176,1,879191332,Test
85,845,3,879828456,Train
774,403,2,888556814,Train
763,238,4,878915559,Validate
795,172,3,880570209,Train
130,808,5,878537631,Train
237,656,4,879376730,Validate
794,118,2,891035413,Test
642,845,5,891318088,Test
619,174,4,885953992,Validate
660,215,3,891199082,Validate
417,447,3,879649064,Train
555,150,4,879963127,Validate
622,679,3,882671483,Validate
53,25,4,879442538,Validate
788,185,4,880868316,Train
756,234,3,874829924,Validate
313,47,3,891015268,Validate
569,286,5,879792991,Test
178,1197,4,882824055,Validate
224,70,2,888103812,Validate
592,259,2,882607573,Train
790,154,4,885156290,Train
224,715,1,888104487,Validate
604,637,4,883668261,Train
679,132,4,884487374,Train
496,109,3,876064357,Train
332,79,5,888098088,Train
128,392,3,879967102,Test
157,276,4,886889876,Train
144,474,4,888105311,Train
694,174,5,875727061,Test
153,79,5,881371198,Validate
393,7,4,887744419,Train
640,134,5,874777623,Validate
795,117,4,880558122,Validate
648,510,5,884796728,Train
130,236,5,876251160,Test
756,753,2,874832788,Train
667,137,3,891035206,Test
567,194,3,882425874,Train
622,86,4,882670587,Train
547,315,4,891282555,Validate
587,886,2,892871171,Validate
517,823,2,892659923,Train
759,332,4,881476516,Validate
537,221,3,886029841,Validate
754,619,4,879451517,Test
672,225,2,879789437,Train
619,183,5,885953992,Test
371,194,3,877486953,Validate
588,421,5,890023830,Test
600,684,4,888451582,Validate
417,223,5,879646986,Validate
641,865,5,879370149,Train
758,889,3,889038958,Validate
232,582,5,888549595,Train
694,131,5,875727715,Test
271,302,5,885844430,Validate
450,476,4,882469306,Test
363,187,2,891494725,Train
545,373,3,879899523,Train
721,294,3,877137447,Test
780,491,4,891363651,Validate
222,1045,3,881060412,Validate
694,226,3,875729271,Validate
793,276,3,875103971,Test
721,215,4,877141373,Train
709,636,3,879848645,Train
622,28,3,882592314,Test
648,231,2,884882987,Train
518,544,3,876823324,Validate
771,242,4,880659235,Validate
506,746,5,874875062,Test
638,227,2,876695259,Validate
434,975,5,886724873,Validate
592,763,5,882608531,Validate
405,715,1,885546445,Validate
758,324,5,880672230,Train
709,174,5,879848396,Test
532,295,5,884594761,Test
561,693,3,885808620,Train
708,50,5,877325186,Train
782,683,1,891498213,Test
577,151,4,880470604,Test
681,288,1,885409810,Train
727,401,2,883713521,Validate
736,246,4,878708929,Test
417,1539,2,879649539,Train
121,197,4,891388286,Test
417,100,3,879646166,Validate
660,177,2,891200014,Train
623,79,5,891035112,Validate
782,249,2,891499399,Train
276,590,2,874977334,Validate
574,270,3,891279121,Test
718,1165,3,883349598,Train
711,713,3,879991283,Train
409,404,2,881109019,Train
428,1313,4,892572362,Test
308,382,4,887739521,Validate
664,132,4,878092569,Validate
453,693,5,877561172,Test
741,651,4,891018507,Train
637,926,2,882904898,Test
727,201,4,883710717,Test
774,673,2,888556545,Validate
201,64,3,884111436,Validate
614,1,5,879464093,Test
660,898,4,891197561,Test
746,196,4,885075612,Train
758,826,3,882054854,Validate
773,37,3,888540352,Test
293,427,4,888906288,Test
101,412,2,877136842,Train
76,270,3,879117602,Train
486,591,4,879874662,Train
521,163,3,884478483,Test
346,669,1,875265690,Test
697,751,5,882622481,Train
506,181,5,874874676,Test
533,13,3,879192475,Test
774,54,1,888556814,Train
781,100,5,879634175,Train
435,562,5,884133819,Validate
690,94,4,881177836,Test
642,1509,2,885606270,Train
316,435,2,880854337,Train
474,792,4,887926573,Train
495,386,3,888636837,Validate
15,111,4,879455914,Train
589,682,4,883352494,Validate
158,471,4,880132513,Validate
570,748,3,881262497,Train
423,924,4,891395602,Train
380,121,3,885479896,Validate
621,472,3,880738462,Train
793,1067,4,875103875,Test
780,202,4,891363783,Train
721,300,5,877135806,Train
152,781,5,882476486,Test
642,1503,2,885602446,Train
276,1208,3,882659656,Train
7,4,5,891351772,Validate
364,286,5,875931309,Test
665,597,3,884290853,Train
669,749,3,891517159,Validate
731,462,5,886186568,Validate
501,546,4,883348283,Train
318,4,2,884497516,Validate
741,77,3,891455671,Test
249,409,4,879640452,Train
399,5,3,882345001,Train
711,949,4,879994719,Test
782,984,2,891498821,Train
795,367,3,883252202,Test
218,176,5,881288299,Train
645,474,5,892053398,Validate
422,275,5,875130026,Validate
542,451,3,886532971,Train
782,329,3,891498213,Validate
194,89,3,879521328,Train
506,94,3,874876599,Train
796,401,3,893219427,Train
796,184,1,892761544,Validate
521,99,3,885253937,Test
222,422,2,878183657,Train
13,832,4,882399156,Validate
533,71,4,889450972,Validate
599,255,5,880951479,Test
738,195,4,875349628,Test
747,844,4,888640136,Train
774,172,3,888557198,Test
487,356,4,884024462,Test
637,325,1,882899928,Validate
417,294,4,879646463,Validate
748,228,3,879454687,Test
432,300,4,889415763,Test
629,684,5,880117430,Validate
761,546,5,876190468,Validate
705,38,5,883428258,Validate
790,157,2,885156193,Validate
497,163,2,879363181,Test
749,293,4,878846783,Test
491,100,5,891186806,Test
761,148,5,876189829,Train
721,715,2,877147726,Train
447,209,4,878856148,Validate
450,443,4,882377861,Train
403,235,5,879786165,Validate
295,168,5,879517467,Train
119,410,1,890627339,Validate
676,132,5,892686703,Train
374,1217,2,880938100,Test
781,474,5,879633976,Validate
784,678,4,891387895,Validate
655,385,3,887429669,Train
599,1014,4,880951885,Test
607,483,4,883879379,Test
665,143,4,884293475,Train
546,590,4,885141538,Train
494,98,4,879541158,Test
693,118,2,875483597,Train
747,705,5,888639939,Validate
545,121,5,879899299,Validate
735,333,4,876697647,Validate
642,1014,5,886131547,Train
705,28,4,883427640,Validate
364,302,4,875931309,Train
389,186,2,880087435,Validate
321,86,4,879440294,Test
758,64,5,881974931,Validate
672,25,5,879789056,Train
746,231,2,885075476,Train
507,678,5,889966088,Validate
634,1284,3,875729794,Test
500,234,3,883875638,Train
698,230,3,886367337,Validate
379,710,4,880961839,Validate
15,934,4,879456507,Validate
7,544,3,891353254,Validate
318,712,4,884496368,Validate
790,1063,5,885156478,Validate
537,433,4,886031634,Train
595,475,5,886921166,Validate
536,136,4,882359780,Validate
716,131,5,879796311,Train
655,536,3,887650512,Train
539,238,3,879788045,Train
425,385,2,878738813,Train
749,1047,3,878849740,Validate
345,323,3,884916551,Test
43,625,4,883956146,Test
437,709,5,881000931,Validate
87,944,5,879876848,Validate
434,477,5,886724940,Test
344,169,5,884814457,Validate
246,69,3,884921202,Validate
614,871,2,879465376,Train
504,628,4,887831678,Train
622,90,4,882671574,Test
679,8,2,884486856,Test
621,810,3,874964657,Train
493,323,4,884129979,Test
551,762,5,892784130,Validate
102,431,3,888801407,Validate
372,201,2,876869387,Validate
774,644,4,888556777,Train
487,282,4,883442105,Train
642,367,5,885605866,Test
789,475,5,880332063,Train
407,427,4,876338966,Validate
749,199,5,878847171,Train
393,794,4,889730117,Validate
505,174,4,889333340,Validate
13,37,1,882397011,Validate
625,173,3,891953681,Train
524,238,4,884634755,Train
660,117,3,891197934,Test
537,290,2,886030254,Train
666,855,4,880568270,Validate
749,254,2,881602674,Train
703,275,4,875242663,Validate
18,221,5,880129816,Train
404,689,2,883790585,Test
506,1089,1,889979761,Train
399,121,3,882341403,Validate
608,480,3,880405165,Test
606,816,2,880927358,Test
782,1538,3,891500109,Test
709,385,4,879848397,Train
543,1524,4,874866319,Test
406,218,3,879792863,Train
604,184,3,883668352,Train
643,468,4,891449900,Validate
727,549,3,883712219,Test
653,127,5,878853780,Train
575,127,2,878148137,Validate
43,539,3,883953716,Validate
625,357,3,891262784,Train
416,318,5,893213549,Test
747,474,5,888639526,Train
766,521,4,891309261,Test
696,305,4,886403578,Train
777,100,1,875979380,Test
325,182,3,891478835,Train
747,152,3,888640222,Validate
655,81,3,887427371,Train
560,277,3,879976731,Test
296,256,5,884196741,Test
551,1139,4,892785263,Validate
129,304,3,883244707,Validate
476,67,4,883365218,Test
373,389,3,877099352,Train
684,1283,3,875811708,Test
563,862,1,880507672,Validate
474,356,5,887928793,Train
653,756,1,878854996,Train
6,489,5,883601011,Train
742,321,3,881005611,Validate
698,513,2,886366558,Test
495,158,3,888637477,Test
551,1443,5,892784942,Train
533,514,3,879190670,Validate
406,478,4,879445378,Validate
696,344,5,886403672,Validate
307,228,5,879538921,Validate
312,23,4,891698613,Train
373,50,5,877098678,Test
758,607,5,881976032,Test
735,276,4,876698796,Train
167,99,4,892738385,Validate
734,751,4,891021937,Validate
592,522,5,882955662,Test
764,71,5,876429672,Train
660,186,3,891199781,Validate
766,202,3,891310281,Validate
181,1350,1,878962120,Train
85,531,4,879454112,Train
303,569,3,879484159,Validate
60,445,5,883326273,Validate
747,939,3,888639362,Train
87,410,4,879876565,Test
643,209,5,891446652,Test
548,283,3,891415572,Validate
586,841,3,884063854,Test
450,832,2,882468307,Test
655,306,3,887424883,Test
308,122,4,887742165,Validate
559,257,3,891035466,Test
456,1222,2,881375019,Validate
716,1203,2,879795239,Train
724,680,1,883758119,Validate
474,23,4,887925620,Train
542,186,4,886532909,Train
54,346,4,890608303,Train
25,604,4,885852008,Test
650,495,3,891372316,Train
423,245,4,891394952,Validate
693,1311,1,875482939,Validate
796,418,4,893218933,Validate
592,234,5,882955863,Validate
654,473,2,887863933,Validate
751,88,4,889298660,Train
374,742,5,880393331,Test
506,161,4,885135881,Test
200,596,4,876042584,Test
707,293,4,880059810,Train
361,705,5,879441416,Train
301,420,3,882077285,Validate
537,466,4,886031149,Train
495,181,5,888632180,Train
557,300,4,881095916,Test
654,660,5,887864532,Validate
650,496,4,891369707,Train
664,149,3,876525315,Validate
741,1074,2,891457395,Test
425,538,2,890346866,Validate
508,511,4,883767246,Train
540,111,4,882157148,Test
557,198,5,881179513,Validate
608,44,4,880406469,Validate
451,359,2,879012721,Test
655,1069,1,887473535,Train
758,684,4,881977872,Train
774,1028,2,888558829,Test
206,1432,1,888180082,Train
562,181,3,879195125,Validate
363,282,2,891495596,Test
535,196,4,879617894,Test
407,215,3,875045658,Validate
554,819,3,876231688,Train
470,13,4,879178518,Validate
23,713,4,874784337,Validate
429,191,5,882385065,Train
192,125,3,881367849,Test
642,451,5,885605794,Test
342,212,5,875319992,Validate
425,121,4,878738813,Test
758,24,4,881979891,Validate
391,174,5,877399301,Test
606,48,4,880924483,Test
417,260,3,879649779,Test
742,117,2,881335528,Test
714,472,2,892777730,Test
379,636,3,880525502,Validate
42,284,3,881105581,Validate
655,708,3,887427307,Test
704,654,5,891397667,Train
171,310,4,891034835,Validate
330,385,5,876546378,Validate
721,881,3,877137359,Train
181,981,1,878962279,Train
535,482,4,879619107,Test
703,258,4,875242076,Test
20,274,4,879668248,Test
178,333,3,884836479,Test
686,651,5,879545413,Validate
798,94,3,875914939,Train
417,413,3,879646327,Test
683,303,3,893283104,Test
216,735,5,880244758,Validate
479,1444,1,879462121,Validate
442,219,3,883390009,Train
405,675,1,885548275,Test
476,26,4,883364475,Test
592,925,3,882608915,Validate
798,1,4,875295695,Train
172,463,4,875537502,Train
518,280,4,876824218,Train
645,28,4,892053310,Test
733,279,2,879535968,Train
222,742,5,877563597,Validate
749,578,3,878850429,Test
609,1012,1,886896237,Test
367,800,4,876690049,Test
643,200,3,891448265,Test
525,1047,2,881086274,Test
796,229,3,893048471,Train
398,186,4,875733496,Validate
660,208,4,891199201,Validate
405,921,1,885549634,Train
535,9,5,879617779,Train
527,647,5,879455654,Train
616,322,4,891224840,Validate
358,1266,4,891269944,Validate
704,662,3,891397819,Train
786,404,4,882843500,Test
788,229,3,880870299,Test
788,51,4,880870018,Validate
750,306,4,879445877,Train
664,175,4,876524699,Validate
276,928,3,874836629,Validate
346,97,4,874948929,Train
617,1073,3,883789105,Validate
655,1368,5,888474285,Train
601,504,4,876350300,Train
279,28,2,875296461,Test
456,380,3,881375097,Train
196,153,5,881251820,Test
777,1,4,875979431,Test
614,841,2,879465398,Train
561,195,3,885808963,Validate
328,133,5,885047018,Test
406,447,4,879792897,Test
749,172,5,878847239,Train
608,100,4,880403280,Test
143,294,3,888407708,Validate
637,333,3,882900888,Test
230,371,4,880485330,Train
633,177,3,875325654,Train
682,1410,3,888517324,Train
707,730,3,886286742,Train
745,174,3,880123179,Validate
536,713,4,882318741,Validate
774,563,1,888557883,Test
536,498,5,882359906,Train
479,455,4,889125853,Train
94,4,4,891721168,Test
796,679,4,893048471,Validate
276,185,4,874792663,Test
18,111,3,880131631,Test
394,386,3,881058897,Validate
655,87,3,887476943,Test
610,95,2,888703316,Train
733,19,5,879535338,Train
350,132,5,882346929,Validate
637,1,4,882902924,Validate
542,122,3,886533253,Train
95,97,4,879198652,Test
758,689,1,881295176,Validate
707,162,5,886285968,Train
715,475,4,875962049,Validate
454,423,4,881959607,Train
177,216,4,880130653,Validate
94,692,4,891722249,Train
798,998,3,875915317,Validate
450,226,4,882474001,Train
326,194,4,879874825,Validate
30,161,4,875060883,Train
222,402,4,878185044,Validate
643,521,4,891448586,Validate
10,701,4,877888812,Test
796,87,5,893218728,Validate
764,321,1,876233034,Validate
566,1437,2,881651434,Test
586,385,3,884058956,Validate
758,752,3,887086705,Test
551,924,5,892783451,Validate
708,21,1,877325316,Test
436,710,4,887769281,Train
757,743,2,888445172,Train
665,79,3,884293831,Test
110,366,3,886988341,Test
125,482,1,892836309,Train
731,194,3,886183681,Train
747,156,3,888639362,Test
645,433,4,892054906,Test
198,127,5,884204919,Test
288,1065,4,886373474,Validate
181,1365,1,878963086,Validate
402,237,4,876266948,Train
648,254,3,884367248,Validate
405,42,1,885547313,Train
533,228,4,879191332,Validate
683,316,4,893286208,Test
168,300,5,884287011,Validate
671,1215,3,884036365,Test
234,279,3,892333980,Test
454,185,2,881960265,Validate
458,514,5,886397504,Train
486,332,3,879874187,Test
29,326,2,882820869,Validate
551,774,5,892783314,Test
640,1228,4,889235993,Test
645,963,4,892053241,Train
643,418,4,891447518,Train
671,559,4,884338399,Test
684,692,4,878576614,Validate
625,154,3,891998289,Train
363,235,5,891497130,Validate
48,357,5,879434653,Validate
462,330,3,886365803,Test
716,392,2,879796895,Validate
782,1390,3,891500028,Validate
713,307,3,888882311,Validate
543,1014,4,875655073,Train
184,7,3,889907738,Test
234,97,2,892334267,Train
655,324,3,890103072,Validate
303,790,4,879485507,Train
314,433,3,877887642,Test
55,50,4,878176005,Train
747,1203,5,888639685,Train
682,259,3,888518424,Validate
149,300,3,883512715,Train
724,1617,1,883757703,Train
791,289,4,879448087,Test
250,175,5,878090004,Train
760,216,2,875667366,Validate
660,145,2,891202022,Validate
788,235,3,880871328,Test
766,648,3,891309913,Train
160,237,3,876768609,Train
728,678,4,879442794,Validate
655,249,3,887474630,Train
164,472,5,889402071,Validate
588,724,2,890015648,Train
676,318,5,892686459,Test
802,135,4,875985347,Train
650,434,4,891382218,Train
650,627,2,891387520,Test
507,319,3,889964074,Train
629,258,4,880116722,Test
524,550,3,884636958,Train
733,7,3,879535603,Test
70,101,3,884150753,Validate
665,319,4,884289897,Train
642,542,5,885606609,Validate
308,285,5,887736622,Test
180,939,4,877355472,Validate
642,143,5,885603018,Test
727,790,2,883711616,Test
468,42,4,875294549,Validate
663,357,5,889493732,Train
342,276,3,874984531,Validate
735,690,4,876697561,Validate
593,631,3,886194296,Validate
496,268,4,876063784,Train
195,582,4,883822804,Validate
209,813,5,883417810,Test
563,781,4,880507582,Validate
486,117,3,879874939,Test
630,276,1,885667108,Train
795,1036,2,883255578,Validate
514,229,3,875463525,Test
25,98,5,885853415,Validate
